work_id,seq,event_type,timestamp
W00213,4,PROGRESS_UPDATE,2024-12-05
W00213,5,PAYMENT,2024-11-25
W00213,6,COMPLETION,2025-06-26
W00213,7,EVIDENCE_UPLOAD,2025-07-02
W00214,1,RECOMMEND,2025-12-13
W00214,2,SANCTION,2026-01-20
W00214,3,EXECUTION_START,2026-02-05
W00214,4,PROGRESS_UPDATE,2026-04-11
W00214,5,PAYMENT,2026-01-19
W00214,6,COMPLETION,2026-07-24
W00214,7,EVIDENCE_UPLOAD,2026-07-25
W00215,1,RECOMMEND,2024-06-02
W00215,2,SANCTION,2024-07-28
W00215,3,EXECUTION_START,2024-08-27
W00215,4,PROGRESS_UPDATE,2024-11-21
W00215,5,PAYMENT,2024-12-26
W00215,6,COMPLETION,2024-11-02
W00215,7,EVIDENCE_UPLOAD,2024-11-03
W00216,1,RECOMMEND,2024-09-02
W00216,2,SANCTION,2024-10-15
W00216,3,EXECUTION_START,2024-11-21
W00216,4,PROGRESS_UPDATE,2025-01-11
W00216,5,PAYMENT,2025-03-15
W00217,1,RECOMMEND,2025-04-17
W00217,2,SANCTION,2025-07-01
W00217,3,EXECUTION_START,2025-08-09
W00217,4,PROGRESS_UPDATE,2025-09-14
W00217,5,PAYMENT,2025-10-31
W00217,6,COMPLETION,2025-11-23
W00217,7,EVIDENCE_UPLOAD,2025-11-25
W00218,1,RECOMMEND,2024-05-09
W00218,2,SANCTION,2024-07-07
W00218,3,EXECUTION_START,2024-07-30
W00218,4,PROGRESS_UPDATE,2024-08-27
W00218,5,PAYMENT,2025-02-13
W00218,6,COMPLETION,2025-05-22
W00218,7,EVIDENCE_UPLOAD,2025-05-23
W00219,1,RECOMMEND,2025-05-08
W00219,2,SANCTION,2025-06-10
W00219,3,EXECUTION_START,2025-07-22
W00219,4,PROGRESS_UPDATE,2025-08-21
W00219,5,PAYMENT,2025-10-05
W00220,1,RECOMMEND,2023-11-16
W00220,2,SANCTION,2024-01-22
W00220,3,EXECUTION_START,2024-02-15
W00220,4,PROGRESS_UPDATE,2024-04-28
W00220,5,PAYMENT,2024-03-22
W00221,1,RECOMMEND,2025-01-06
W00221,2,SANCTION,2025-03-04
W00221,3,EXECUTION_START,2025-03-30
W00221,4,PROGRESS_UPDATE,2025-04-19
W00221,5,PAYMENT,2025-05-30
W00222,1,RECOMMEND,2024-12-14
W00222,2,SANCTION,2025-02-11
W00222,3,EXECUTION_START,2025-03-02
W00222,4,PROGRESS_UPDATE,2025-04-06
W00222,5,PAYMENT,2025-09-17
W00222,6,COMPLETION,2025-10-29
W00222,7,EVIDENCE_UPLOAD,2025-11-05
W00223,1,RECOMMEND,2025-01-02
W00223,2,SANCTION,2025-02-07
W00223,3,EXECUTION_START,2025-03-22
W00223,4,PROGRESS_UPDATE,2025-06-05
W00223,5,PAYMENT,2025-05-01
W00223,6,COMPLETION,2025-06-18
W00223,7,EVIDENCE_UPLOAD,2025-06-22
W00224,1,RECOMMEND,2023-08-10
W00224,2,SANCTION,2023-10-18
W00224,3,EXECUTION_START,2023-11-14
W00224,4,PROGRESS_UPDATE,2024-01-08
W00224,5,PAYMENT,2024-03-06
W00224,6,COMPLETION,2024-03-11
W00224,7,EVIDENCE_UPLOAD,2024-03-13
W00225,1,RECOMMEND,2024-09-13
W00225,2,SANCTION,2024-11-17
W00225,3,EXECUTION_START,2024-12-04
W00225,4,PROGRESS_UPDATE,2025-02-13
W00225,5,PAYMENT,2025-02-05
W00226,1,RECOMMEND,2024-08-06
W00226,2,SANCTION,2024-10-28
W00226,3,EXECUTION_START,2024-12-07
W00226,4,PROGRESS_UPDATE,2025-03-06
W00226,5,PAYMENT,2025-01-07
W00226,6,COMPLETION,2025-08-23
W00226,7,EVIDENCE_UPLOAD,2025-08-25
W00227,1,RECOMMEND,2024-04-05
W00227,2,SANCTION,2024-06-30
W00227,3,EXECUTION_START,2024-08-06
W00227,4,PROGRESS_UPDATE,2024-10-12
W00227,5,PAYMENT,2025-01-02
W00227,6,COMPLETION,2025-04-09
W00227,7,EVIDENCE_UPLOAD,2025-04-15
W00228,1,RECOMMEND,2023-12-28
W00228,2,SANCTION,2024-03-16
W00228,3,EXECUTION_START,2024-04-14
W00228,4,PROGRESS_UPDATE,2024-07-06
W00228,5,PAYMENT,2024-09-23
W00228,6,COMPLETION,2024-11-25
W00228,7,EVIDENCE_UPLOAD,2024-11-26
W00229,1,RECOMMEND,2025-06-15
W00229,2,SANCTION,2025-09-07
W00229,3,EXECUTION_START,2025-10-22
W00229,4,PROGRESS_UPDATE,2025-11-13
W00229,5,PAYMENT,2026-03-10
W00229,6,COMPLETION,2026-06-17
W00229,7,EVIDENCE_UPLOAD,2026-06-21
W00230,1,RECOMMEND,2023-07-06
W00230,2,SANCTION,2023-08-29
W00230,3,EXECUTION_START,2023-09-21
W00230,4,PROGRESS_UPDATE,2023-10-20
W00230,5,PAYMENT,2023-11-18
W00230,6,COMPLETION,2024-02-08
W00230,7,EVIDENCE_UPLOAD,2024-02-14
W00231,1,RECOMMEND,2024-09-16
W00231,2,SANCTION,2024-12-10
W00231,3,EXECUTION_START,2024-12-29
W00231,4,PROGRESS_UPDATE,2025-01-24
W00231,5,PAYMENT,2025-02-08
W00231,6,COMPLETION,2025-08-16
W00231,7,EVIDENCE_UPLOAD,2025-08-16
W00232,1,RECOMMEND,2025-09-10
W00232,2,SANCTION,2025-10-30
W00232,3,EXECUTION_START,2025-11-26
W00232,4,PROGRESS_UPDATE,2025-12-18
W00232,5,PAYMENT,2026-03-10
W00232,6,COMPLETION,2026-05-14
W00232,7,EVIDENCE_UPLOAD,2026-05-18
W00233,1,RECOMMEND,2024-08-01
W00233,2,SANCTION,2024-10-08
W00233,3,EXECUTION_START,2024-11-16
W00233,4,PROGRESS_UPDATE,2025-02-10
W00233,5,PAYMENT,2025-02-13
W00234,1,RECOMMEND,2024-09-26
W00234,2,SANCTION,2024-12-04
W00234,3,EXECUTION_START,2025-01-05
W00234,4,PROGRESS_UPDATE,2025-02-02
W00234,5,PAYMENT,2025-04-08
W00234,6,COMPLETION,2025-06-02
W00234,7,EVIDENCE_UPLOAD,2025-06-09
W00235,1,RECOMMEND,2023-10-15
W00235,2,SANCTION,2023-12-07
W00235,3,EXECUTION_START,2024-01-21
W00235,4,PROGRESS_UPDATE,2024-03-17
W00235,5,PAYMENT,2024-06-15
W00235,6,COMPLETION,2024-07-17
W00235,7,EVIDENCE_UPLOAD,2024-07-19
W00236,1,RECOMMEND,2023-12-28
W00236,2,SANCTION,2024-03-15
W00236,3,EXECUTION_START,2024-04-02
W00236,4,PROGRESS_UPDATE,2024-04-25
W00236,5,PAYMENT,2024-05-06
W00236,6,COMPLETION,2024-12-24
W00237,1,RECOMMEND,2024-05-15
W00237,2,SANCTION,2024-07-04
W00237,3,EXECUTION_START,2024-08-09
W00237,4,PROGRESS_UPDATE,2024-11-03
W00237,5,PAYMENT,2024-07-28
W00237,6,COMPLETION,2025-04-13
W00237,7,EVIDENCE_UPLOAD,2025-04-15
W00238,1,RECOMMEND,2023-10-19
W00238,2,SANCTION,2023-11-27
W00238,3,EXECUTION_START,2023-12-27
W00238,4,PROGRESS_UPDATE,2024-02-09
W00238,5,PAYMENT,2024-02-29
W00238,6,COMPLETION,2024-05-25
W00238,7,EVIDENCE_UPLOAD,2024-05-30
W00239,1,RECOMMEND,2025-12-06
W00239,2,SANCTION,2026-02-26
W00239,3,EXECUTION_START,2026-04-08
W00239,4,PROGRESS_UPDATE,2026-06-28
W00239,5,PAYMENT,2026-08-14
W00239,6,COMPLETION,2026-08-28
W00239,7,EVIDENCE_UPLOAD,2026-09-01
W00240,1,RECOMMEND,2025-01-16
W00240,2,SANCTION,2025-02-23
W00241,1,RECOMMEND,2023-12-03
W00241,2,SANCTION,2024-01-23
W00242,1,RECOMMEND,2025-12-15
W00242,2,SANCTION,2026-03-14
W00242,3,EXECUTION_START,2026-03-30
W00242,4,PROGRESS_UPDATE,2026-06-10
W00242,5,PAYMENT,2026-07-16
W00242,6,COMPLETION,2027-01-05
W00242,7,EVIDENCE_UPLOAD,2027-01-05
W00243,1,RECOMMEND,2023-09-18
W00243,2,SANCTION,2023-11-26
W00243,3,EXECUTION_START,2024-01-08
W00243,4,PROGRESS_UPDATE,2024-02-07
W00243,5,PAYMENT,2024-05-03
W00243,6,COMPLETION,2024-10-24
W00243,7,EVIDENCE_UPLOAD,2024-10-31
W00244,1,RECOMMEND,2023-05-30
W00244,2,SANCTION,2023-07-19
W00244,3,EXECUTION_START,2023-08-13
W00244,4,PROGRESS_UPDATE,2023-09-09
W00244,5,PAYMENT,2023-10-29
W00244,6,COMPLETION,2024-05-20
W00244,7,EVIDENCE_UPLOAD,2024-05-25
W00245,1,RECOMMEND,2024-10-25
W00245,2,SANCTION,2024-12-27
W00245,3,EXECUTION_START,2025-02-05
W00245,4,PROGRESS_UPDATE,2025-03-28
W00245,5,PAYMENT,2025-07-27
W00246,1,RECOMMEND,2025-10-05
W00246,2,SANCTION,2025-12-31
W00246,3,EXECUTION_START,2026-02-14
W00246,4,PROGRESS_UPDATE,2026-04-03
W00246,5,PAYMENT,2026-06-19
W00246,6,COMPLETION,2026-09-20
W00246,7,EVIDENCE_UPLOAD,2026-09-20
W00247,1,RECOMMEND,2023-10-01
W00247,2,SANCTION,2023-11-05
W00247,3,EXECUTION_START,2023-12-05
W00247,4,PROGRESS_UPDATE,2024-01-13
W00247,5,PAYMENT,2024-01-18
W00247,6,COMPLETION,2024-02-07
W00247,7,EVIDENCE_UPLOAD,2024-02-10
W00248,1,RECOMMEND,2025-04-06
W00248,2,SANCTION,2025-05-18
W00248,3,EXECUTION_START,2025-06-10
W00248,4,PROGRESS_UPDATE,2025-08-23
W00248,5,PAYMENT,2025-10-02
W00249,1,RECOMMEND,2023-09-02
W00249,2,SANCTION,2023-10-28
W00249,3,EXECUTION_START,2023-12-06
W00249,4,PROGRESS_UPDATE,2024-02-07
W00249,5,PAYMENT,2024-03-22
W00249,6,COMPLETION,2024-04-21
W00249,7,EVIDENCE_UPLOAD,2024-04-28
W00250,1,RECOMMEND,2023-10-02
W00250,2,SANCTION,2023-12-21
W00250,3,EXECUTION_START,2024-02-01
W00250,4,PROGRESS_UPDATE,2024-03-04
W00250,5,PAYMENT,2024-08-06
W00251,1,RECOMMEND,2025-04-06
W00251,2,SANCTION,2025-06-11
W00251,3,EXECUTION_START,2025-07-18
W00251,4,PROGRESS_UPDATE,2025-08-18
W00251,5,PAYMENT,2025-12-31
W00251,6,COMPLETION,2025-09-20
W00251,7,EVIDENCE_UPLOAD,2025-09-26
W00252,1,RECOMMEND,2023-12-11
W00252,2,SANCTION,2024-03-03
W00252,3,EXECUTION_START,2024-04-09
W00252,4,PROGRESS_UPDATE,2024-04-30
W00252,5,PAYMENT,2024-06-05
W00253,1,RECOMMEND,2023-12-01
W00253,2,SANCTION,2024-01-13
W00253,3,EXECUTION_START,2024-02-21
W00253,4,PROGRESS_UPDATE,2024-03-19
W00253,5,PAYMENT,2024-06-29
W00254,1,RECOMMEND,2024-10-15
W00254,2,SANCTION,2024-12-02
W00254,3,EXECUTION_START,2024-12-26
W00254,4,PROGRESS_UPDATE,2025-03-08
W00254,5,PAYMENT,2025-04-14
W00254,6,COMPLETION,2025-05-03
W00254,7,EVIDENCE_UPLOAD,2025-05-04
W00255,1,RECOMMEND,2024-07-17
W00255,2,SANCTION,2024-08-16
W00255,3,EXECUTION_START,2024-09-12
W00255,4,PROGRESS_UPDATE,2024-10-08
W00255,5,PAYMENT,2025-01-20
W00255,6,COMPLETION,2024-11-28
W00255,7,EVIDENCE_UPLOAD,2024-12-05
W00256,1,RECOMMEND,2024-07-11
W00256,2,SANCTION,2024-08-29
W00256,3,EXECUTION_START,2024-09-20
W00256,4,PROGRESS_UPDATE,2024-11-07
W00256,5,PAYMENT,2024-11-29
W00257,1,RECOMMEND,2024-06-23
W00257,2,SANCTION,2024-07-23
W00257,3,EXECUTION_START,2024-09-01
W00257,4,PROGRESS_UPDATE,2024-10-03
W00257,5,PAYMENT,2025-01-18
W00258,1,RECOMMEND,2023-09-09
W00258,2,SANCTION,2023-12-06
W00258,3,EXECUTION_START,2024-01-08
W00258,4,PROGRESS_UPDATE,2024-01-30
W00258,5,PAYMENT,2024-05-11
W00259,1,RECOMMEND,2023-12-28
W00259,2,SANCTION,2024-02-15
W00259,3,EXECUTION_START,2024-03-05
W00259,4,PROGRESS_UPDATE,2024-04-15
W00259,5,PAYMENT,2024-08-26
W00259,6,COMPLETION,2024-05-31
W00259,7,EVIDENCE_UPLOAD,2024-06-06
W00260,1,RECOMMEND,2026-01-15
W00260,2,SANCTION,2026-03-08
W00261,1,RECOMMEND,2026-01-05
W00261,2,SANCTION,2026-02-22
W00261,3,EXECUTION_START,2026-04-04
W00261,4,PROGRESS_UPDATE,2026-05-15
W00261,5,PAYMENT,2026-09-03
W00262,1,RECOMMEND,2025-04-17
W00262,2,SANCTION,2025-06-01
W00262,3,EXECUTION_START,2025-07-10
W00262,4,PROGRESS_UPDATE,2025-10-02
W00262,5,PAYMENT,2025-08-26
W00262,6,COMPLETION,2026-01-26
W00262,7,EVIDENCE_UPLOAD,2026-02-02
W00263,1,RECOMMEND,2024-09-29
W00263,2,SANCTION,2024-11-23
W00263,3,EXECUTION_START,2025-01-06
W00263,4,PROGRESS_UPDATE,2025-02-02
W00263,5,PAYMENT,2025-05-24
W00264,1,RECOMMEND,2025-08-31
W00264,2,SANCTION,2025-11-27
W00264,3,EXECUTION_START,2026-01-01
W00264,4,PROGRESS_UPDATE,2026-02-18
W00264,5,PAYMENT,2026-04-22
W00264,6,COMPLETION,2026-03-23
W00264,7,EVIDENCE_UPLOAD,2026-03-25
W00265,1,RECOMMEND,2023-09-03
W00265,2,SANCTION,2023-11-23
W00265,3,EXECUTION_START,2023-12-25
W00265,4,PROGRESS_UPDATE,2024-03-17
W00265,5,PAYMENT,2024-04-19
W00265,6,COMPLETION,2024-04-11
W00266,1,RECOMMEND,2023-04-25
W00266,2,SANCTION,2023-05-27
W00266,3,EXECUTION_START,2023-07-09
W00266,4,PROGRESS_UPDATE,2023-10-05
W00266,5,PAYMENT,2023-10-14
W00266,6,COMPLETION,2023-10-31
W00266,7,EVIDENCE_UPLOAD,2023-11-05
W00267,1,RECOMMEND,2023-04-14
W00267,2,SANCTION,2023-05-20
W00267,3,EXECUTION_START,2023-06-07
W00267,4,PROGRESS_UPDATE,2023-08-24
W00267,5,PAYMENT,2023-10-16
W00268,1,RECOMMEND,2023-06-06
W00268,2,SANCTION,2023-08-07
W00268,3,EXECUTION_START,2023-09-09
W00268,4,PROGRESS_UPDATE,2023-10-31
W00268,5,PAYMENT,2024-02-06
W00268,6,COMPLETION,2024-05-17
W00268,7,EVIDENCE_UPLOAD,2024-05-22
W00269,1,RECOMMEND,2025-07-24
W00269,2,SANCTION,2025-09-01
W00269,3,EXECUTION_START,2025-10-14
W00269,4,PROGRESS_UPDATE,2026-01-04
W00269,5,PAYMENT,2026-01-06
W00269,6,COMPLETION,2026-07-24
W00269,7,EVIDENCE_UPLOAD,2026-07-27
W00270,1,RECOMMEND,2025-06-09
W00270,2,SANCTION,2025-08-28
W00270,3,EXECUTION_START,2025-10-05
W00270,4,PROGRESS_UPDATE,2025-11-22
W00270,5,PAYMENT,2025-11-26
W00270,6,COMPLETION,2026-06-20
W00270,7,EVIDENCE_UPLOAD,2026-06-20
W00271,1,RECOMMEND,2025-10-18
W00271,2,SANCTION,2025-12-03
W00271,3,EXECUTION_START,2026-01-07
W00271,4,PROGRESS_UPDATE,2026-03-20
W00271,5,PAYMENT,2026-05-09
W00271,6,COMPLETION,2026-08-06
W00271,7,EVIDENCE_UPLOAD,2026-08-12
W00272,1,RECOMMEND,2023-05-30
W00272,2,SANCTION,2023-07-06
W00272,3,EXECUTION_START,2023-07-26
W00272,4,PROGRESS_UPDATE,2023-09-21
W00272,5,PAYMENT,2023-09-16
W00273,1,RECOMMEND,2025-07-17
W00273,2,SANCTION,2025-10-05
W00273,3,EXECUTION_START,2025-11-13
W00273,4,PROGRESS_UPDATE,2026-01-17
W00273,5,PAYMENT,2026-01-01
W00274,1,RECOMMEND,2023-06-22
W00274,2,SANCTION,2023-09-15
W00274,3,EXECUTION_START,2023-10-02
W00274,4,PROGRESS_UPDATE,2023-12-25
W00274,5,PAYMENT,2024-01-16
W00274,6,COMPLETION,2024-02-04
W00274,7,EVIDENCE_UPLOAD,2024-02-04
W00275,1,RECOMMEND,2023-08-31
W00275,2,SANCTION,2023-10-26
W00275,3,EXECUTION_START,2023-11-13
W00275,4,PROGRESS_UPDATE,2023-12-09
W00275,5,PAYMENT,2024-03-01
W00276,1,RECOMMEND,2024-05-28
W00276,2,SANCTION,2024-08-21
W00276,3,EXECUTION_START,2024-09-29
W00276,4,PROGRESS_UPDATE,2024-12-09
W00276,5,PAYMENT,2025-01-03
W00276,6,COMPLETION,2024-12-21
W00277,1,RECOMMEND,2025-10-30
W00277,2,SANCTION,2026-01-27
W00277,3,EXECUTION_START,2026-02-26
W00277,4,PROGRESS_UPDATE,2026-04-30
W00277,5,PAYMENT,2026-06-27
W00277,6,COMPLETION,2026-07-21
W00278,1,RECOMMEND,2025-05-23
W00278,2,SANCTION,2025-08-18
W00278,3,EXECUTION_START,2025-10-01
W00278,4,PROGRESS_UPDATE,2025-10-21
W00278,5,PAYMENT,2026-02-13
W00278,6,COMPLETION,2026-06-25
W00278,7,EVIDENCE_UPLOAD,2026-07-02
W00279,1,RECOMMEND,2023-04-23
W00279,2,SANCTION,2023-06-25
W00280,1,RECOMMEND,2025-06-05
W00280,2,SANCTION,2025-08-04
W00280,3,EXECUTION_START,2025-08-23
W00280,4,PROGRESS_UPDATE,2025-11-17
W00280,5,PAYMENT,2025-07-29
W00281,1,RECOMMEND,2025-07-10
W00281,2,SANCTION,2025-08-18
W00281,3,EXECUTION_START,2025-09-29
W00281,4,PROGRESS_UPDATE,2025-12-20
W00281,5,PAYMENT,2026-04-16
W00281,6,COMPLETION,2025-12-25
W00282,1,RECOMMEND,2025-01-08
W00282,2,SANCTION,2025-03-15
W00282,3,EXECUTION_START,2025-04-16
W00282,4,PROGRESS_UPDATE,2025-07-13
W00282,5,PAYMENT,2025-09-25
W00283,1,RECOMMEND,2025-07-19
W00283,2,SANCTION,2025-08-30
W00283,3,EXECUTION_START,2025-09-28
W00283,4,PROGRESS_UPDATE,2025-11-27
W00283,5,PAYMENT,2026-01-25
W00284,1,RECOMMEND,2024-04-21
W00284,2,SANCTION,2024-06-22
W00284,3,EXECUTION_START,2024-07-10
W00284,4,PROGRESS_UPDATE,2024-10-08
W00284,5,PAYMENT,2024-06-24
W00284,6,COMPLETION,2024-10-31
W00284,7,EVIDENCE_UPLOAD,2024-11-02
W00285,1,RECOMMEND,2025-01-14
W00285,2,SANCTION,2025-02-17
W00285,3,EXECUTION_START,2025-03-10
W00285,4,PROGRESS_UPDATE,2025-05-26
W00285,5,PAYMENT,2025-07-07
W00285,6,COMPLETION,2025-11-09
W00285,7,EVIDENCE_UPLOAD,2025-11-10
W00286,1,RECOMMEND,2024-11-30
W00286,2,SANCTION,2025-02-12
W00286,3,EXECUTION_START,2025-03-21
W00286,4,PROGRESS_UPDATE,2025-05-28
W00286,5,PAYMENT,2025-07-09
W00287,1,RECOMMEND,2024-05-28
W00287,2,SANCTION,2024-08-08
W00287,3,EXECUTION_START,2024-09-12
W00287,4,PROGRESS_UPDATE,2024-10-23
W00287,5,PAYMENT,2025-01-31
W00287,6,COMPLETION,2025-01-30
W00287,7,EVIDENCE_UPLOAD,2025-01-31
W00288,1,RECOMMEND,2023-09-03
W00288,2,SANCTION,2023-10-22
W00288,3,EXECUTION_START,2023-11-27
W00288,4,PROGRESS_UPDATE,2024-01-27
W00288,5,PAYMENT,2024-03-28
W00288,6,COMPLETION,2024-03-27
W00288,7,EVIDENCE_UPLOAD,2024-03-30
W00289,1,RECOMMEND,2025-01-16
W00289,2,SANCTION,2025-03-15
W00289,3,EXECUTION_START,2025-04-22
W00289,4,PROGRESS_UPDATE,2025-06-01
W00289,5,PAYMENT,2025-09-11
W00289,6,COMPLETION,2025-08-22
W00289,7,EVIDENCE_UPLOAD,2025-08-27
W00290,1,RECOMMEND,2024-08-04
W00290,2,SANCTION,2024-10-13
W00291,1,RECOMMEND,2024-04-07
W00291,2,SANCTION,2024-06-08
W00291,3,EXECUTION_START,2024-06-24
W00291,4,PROGRESS_UPDATE,2024-08-28
W00291,5,PAYMENT,2025-01-06
W00291,6,COMPLETION,2025-03-31
W00291,7,EVIDENCE_UPLOAD,2025-04-06
W00292,1,RECOMMEND,2023-06-19
W00292,2,SANCTION,2023-09-13
W00292,3,EXECUTION_START,2023-10-27
W00292,4,PROGRESS_UPDATE,2023-12-07
W00292,5,PAYMENT,2024-01-09
W00292,6,COMPLETION,2024-04-03
W00292,7,EVIDENCE_UPLOAD,2024-04-04
W00293,1,RECOMMEND,2024-07-09
W00293,2,SANCTION,2024-09-18
W00293,3,EXECUTION_START,2024-10-30
W00293,4,PROGRESS_UPDATE,2024-12-02
W00293,5,PAYMENT,2025-03-04
W00294,1,RECOMMEND,2024-05-24
W00294,2,SANCTION,2024-08-04
W00294,3,EXECUTION_START,2024-08-23
W00294,4,PROGRESS_UPDATE,2024-10-16
W00294,5,PAYMENT,2024-10-30
W00295,1,RECOMMEND,2025-06-11
W00295,2,SANCTION,2025-08-09
W00295,3,EXECUTION_START,2025-09-12
W00295,4,PROGRESS_UPDATE,2025-12-01
W00295,5,PAYMENT,2025-11-13
W00295,6,COMPLETION,2026-01-19
W00295,7,EVIDENCE_UPLOAD,2026-01-26
W00296,1,RECOMMEND,2023-10-28
W00296,2,SANCTION,2023-12-12
W00296,3,EXECUTION_START,2024-01-22
W00296,4,PROGRESS_UPDATE,2024-02-28
W00296,5,PAYMENT,2024-03-30
W00297,1,RECOMMEND,2023-04-18
W00297,2,SANCTION,2023-06-03
W00297,3,EXECUTION_START,2023-07-03
W00297,4,PROGRESS_UPDATE,2023-09-06
W00297,5,PAYMENT,2023-11-13
W00297,6,COMPLETION,2024-01-22
W00297,7,EVIDENCE_UPLOAD,2024-01-27
W00298,1,RECOMMEND,2025-10-05
W00298,2,SANCTION,2025-11-11
W00298,3,EXECUTION_START,2025-12-11
W00298,4,PROGRESS_UPDATE,2026-01-25
W00298,5,PAYMENT,2026-03-27
W00298,6,COMPLETION,2026-06-16
W00298,7,EVIDENCE_UPLOAD,2026-06-19
W00299,1,RECOMMEND,2024-04-13
W00299,2,SANCTION,2024-05-25
W00299,3,EXECUTION_START,2024-06-21
W00299,4,PROGRESS_UPDATE,2024-07-15
W00299,5,PAYMENT,2024-09-14
W00300,1,RECOMMEND,2025-12-15
W00300,2,SANCTION,2026-02-05
W00300,3,EXECUTION_START,2026-02-25
W00300,4,PROGRESS_UPDATE,2026-04-06
W00300,5,PAYMENT,2026-06-05
W00301,1,RECOMMEND,2023-11-19
W00301,2,SANCTION,2024-01-02
W00301,3,EXECUTION_START,2024-02-04
W00301,4,PROGRESS_UPDATE,2024-04-17
W00301,5,PAYMENT,2024-03-16
W00301,6,COMPLETION,2024-08-22
W00301,7,EVIDENCE_UPLOAD,2024-08-22
W00302,1,RECOMMEND,2024-04-14
W00302,2,SANCTION,2024-06-26
W00303,1,RECOMMEND,2024-07-26
W00303,2,SANCTION,2024-09-05
W00303,3,EXECUTION_START,2024-09-27
W00303,4,PROGRESS_UPDATE,2024-11-04
W00303,5,PAYMENT,2024-11-02
W00303,6,COMPLETION,2025-05-23
W00303,7,EVIDENCE_UPLOAD,2025-05-25
W00304,1,RECOMMEND,2023-04-03
W00304,2,SANCTION,2023-06-19
W00304,3,EXECUTION_START,2023-07-12
W00304,4,PROGRESS_UPDATE,2023-08-28
W00304,5,PAYMENT,2023-12-04
W00304,6,COMPLETION,2023-12-14
W00304,7,EVIDENCE_UPLOAD,2023-12-19
W00305,1,RECOMMEND,2025-06-21
W00305,2,SANCTION,2025-08-25
W00305,3,EXECUTION_START,2025-10-03
W00305,4,PROGRESS_UPDATE,2025-12-08
W00305,5,PAYMENT,2026-01-15
W00305,6,COMPLETION,2026-03-20
W00305,7,EVIDENCE_UPLOAD,2026-03-24
W00306,1,RECOMMEND,2024-07-09
W00306,2,SANCTION,2024-09-24
W00307,1,RECOMMEND,2024-08-30
W00307,2,SANCTION,2024-11-24
W00307,3,EXECUTION_START,2024-12-31
W00307,4,PROGRESS_UPDATE,2025-02-02
W00307,5,PAYMENT,2025-04-03
W00307,6,COMPLETION,2025-09-07
W00307,7,EVIDENCE_UPLOAD,2025-09-10
W00308,1,RECOMMEND,2023-09-03
W00308,2,SANCTION,2023-10-11
W00309,1,RECOMMEND,2025-10-03
W00309,2,SANCTION,2025-11-13
W00309,3,EXECUTION_START,2025-12-21
W00309,4,PROGRESS_UPDATE,2026-02-10
W00309,5,PAYMENT,2026-03-25
W00309,6,COMPLETION,2026-08-14
W00309,7,EVIDENCE_UPLOAD,2026-08-14
W00310,1,RECOMMEND,2024-11-10
W00310,2,SANCTION,2025-01-14
W00310,3,EXECUTION_START,2025-02-03
W00310,4,PROGRESS_UPDATE,2025-03-10
W00310,5,PAYMENT,2025-04-30
W00310,6,COMPLETION,2025-06-13
W00311,1,RECOMMEND,2023-05-14
W00311,2,SANCTION,2023-06-24
W00311,3,EXECUTION_START,2023-07-26
W00311,4,PROGRESS_UPDATE,2023-10-20
W00311,5,PAYMENT,2023-11-29
W00311,6,COMPLETION,2023-12-26
W00311,7,EVIDENCE_UPLOAD,2023-12-29
W00312,1,RECOMMEND,2023-11-16
W00312,2,SANCTION,2024-02-11
W00312,3,EXECUTION_START,2024-03-10
W00312,4,PROGRESS_UPDATE,2024-06-02
W00312,5,PAYMENT,2024-06-23
W00312,6,COMPLETION,2024-08-24
W00312,7,EVIDENCE_UPLOAD,2024-08-29
W00313,1,RECOMMEND,2024-04-23
W00313,2,SANCTION,2024-06-24
W00313,3,EXECUTION_START,2024-07-27
W00313,4,PROGRESS_UPDATE,2024-09-19
W00313,5,PAYMENT,2024-11-20
W00313,6,COMPLETION,2025-04-08
W00313,7,EVIDENCE_UPLOAD,2025-04-13
W00314,1,RECOMMEND,2023-05-30
W00314,2,SANCTION,2023-08-23
W00314,3,EXECUTION_START,2023-09-11
W00314,4,PROGRESS_UPDATE,2023-10-02
W00314,5,PAYMENT,2023-10-17
W00314,6,COMPLETION,2023-11-29
W00314,7,EVIDENCE_UPLOAD,2023-11-29
W00315,1,RECOMMEND,2023-10-20
W00315,2,SANCTION,2024-01-12
W00315,3,EXECUTION_START,2024-01-30
W00315,4,PROGRESS_UPDATE,2024-03-15
W00315,5,PAYMENT,2024-03-13
W00316,1,RECOMMEND,2024-11-17
W00316,2,SANCTION,2025-01-07
W00316,3,EXECUTION_START,2025-01-24
W00316,4,PROGRESS_UPDATE,2025-04-09
W00316,5,PAYMENT,2025-07-15
W00317,1,RECOMMEND,2025-10-23
W00317,2,SANCTION,2025-12-11
W00317,3,EXECUTION_START,2026-01-23
W00317,4,PROGRESS_UPDATE,2026-02-12
W00317,5,PAYMENT,2026-04-21
W00317,6,COMPLETION,2026-06-22
W00317,7,EVIDENCE_UPLOAD,2026-06-23
W00318,1,RECOMMEND,2024-12-01
W00318,2,SANCTION,2025-01-03
W00319,1,RECOMMEND,2023-10-20
W00319,2,SANCTION,2023-12-10
W00319,3,EXECUTION_START,2024-01-13
W00319,4,PROGRESS_UPDATE,2024-03-21
W00319,5,PAYMENT,2024-05-30
W00319,6,COMPLETION,2024-06-03
W00319,7,EVIDENCE_UPLOAD,2024-06-08
W00320,1,RECOMMEND,2025-08-22
W00320,2,SANCTION,2025-10-31
