work_ref,duration_days,event_observed,entry_days,log_amount,is_sanctioned,archetype_id,state_name
MP3044716-W149543,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149544,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149545,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149546,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149547,439.0,True,0.0,5.075521413906897,True,38,Uttar Pradesh
MP3044716-W149548,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149549,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149550,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149551,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3044716-W149552,439.0,True,0.0,5.075521413906897,True,16,Uttar Pradesh
MP3018421-W149553,469.0,True,0.0,6.161080973534592,True,6,West Bengal
MP3042796-W149554,575.0,False,0.0,5.698970004336019,True,29,Punjab
MP3018421-W149555,474.0,True,0.0,6.111954077561662,True,3,West Bengal
MP3042796-W149556,575.0,False,0.0,6.0,True,28,Punjab
MP3042796-W149557,457.0,True,0.0,5.698970004336019,True,49,Punjab
MP3019130-W149558,65.0,True,0.0,5.698607651616015,True,9,Rajasthan
MP3019130-W149560,454.0,True,0.0,5.6954212563212545,True,9,Rajasthan
MP3019130-W149561,577.0,False,0.0,5.6987110876599685,True,13,Rajasthan
MP3019130-W149562,577.0,False,0.0,5.698970004336019,True,9,Rajasthan
MP3042517-W149563,438.0,True,0.0,4.621093155258961,True,8,Uttar Pradesh
MP3042517-W149564,438.0,True,0.0,4.32006315959498,True,8,Uttar Pradesh
MP3042517-W149565,438.0,True,0.0,4.621093155258961,True,8,Uttar Pradesh
MP3042517-W149566,435.0,True,0.0,4.621093155258961,True,8,Uttar Pradesh
MP3042517-W149567,435.0,True,0.0,4.621093155258961,True,8,Uttar Pradesh
MP3042517-W149568,435.0,True,0.0,4.797184414314643,True,8,Uttar Pradesh
MP3042517-W149571,435.0,True,0.0,4.797184414314643,True,8,Uttar Pradesh
MP3042517-W149572,432.0,True,0.0,4.32006315959498,True,8,Uttar Pradesh
MP3042517-W149573,432.0,True,0.0,4.797184414314643,True,8,Uttar Pradesh
MP3042467-W149574,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149575,577.0,False,0.0,6.190331698170292,True,20,Tamil Nadu
MP3042467-W149576,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149577,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149578,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149579,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149580,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149581,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149582,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149583,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149584,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042467-W149585,577.0,False,0.0,5.894869656745253,True,20,Tamil Nadu
MP3042517-W149586,432.0,True,0.0,4.621093155258961,True,8,Uttar Pradesh
MP3042517-W149587,432.0,True,0.0,4.32006315959498,True,8,Uttar Pradesh
MP3042517-W149588,432.0,True,0.0,4.32006315959498,True,8,Uttar Pradesh
MP3042517-W149589,435.0,True,0.0,4.32006315959498,True,8,Uttar Pradesh
MP3042517-W149591,435.0,True,0.0,4.32006315959498,True,8,Uttar Pradesh
MP3042517-W149592,435.0,True,0.0,4.621093155258961,True,8,Uttar Pradesh
MP3042517-W149593,435.0,True,0.0,4.621093155258961,True,8,Uttar Pradesh
MP3019301-W149594,577.0,False,0.0,7.041392685158225,False,2,West Bengal
MP3019262-W149599,313.0,True,0.0,5.230211271739845,True,27,Uttar Pradesh
MP3019262-W149600,313.0,True,0.0,5.230211271739845,True,27,Uttar Pradesh
MP3019262-W149601,313.0,True,0.0,5.230211271739845,True,27,Uttar Pradesh
MP3019262-W149602,313.0,True,0.0,5.230211271739845,True,27,Uttar Pradesh
MP3019262-W149603,313.0,True,0.0,5.230211271739845,True,27,Uttar Pradesh
MP3042508-W149604,479.0,False,0.0,6.0,True,38,Uttar Pradesh
MP3019262-W149605,313.0,True,0.0,5.230211271739845,True,27,Uttar Pradesh
MP3019262-W149606,313.0,True,0.0,5.230295613917047,True,27,Uttar Pradesh
MP3019262-W149607,313.0,True,0.0,5.230295613917047,True,27,Uttar Pradesh
MP3019262-W149608,313.0,True,0.0,5.230295613917047,True,27,Uttar Pradesh
MP3019262-W149609,313.0,True,0.0,5.230295613917047,True,27,Uttar Pradesh
MP3019262-W149610,313.0,True,0.0,5.230295613917047,True,27,Uttar Pradesh
MP3019262-W149611,313.0,True,0.0,5.230295613917047,True,27,Uttar Pradesh
MP3019262-W149612,313.0,True,0.0,5.230295613917047,True,27,Uttar Pradesh
MP3019262-W149613,313.0,True,0.0,5.230333945856221,True,27,Uttar Pradesh
MP3019262-W149614,313.0,True,0.0,5.230333945856221,True,27,Uttar Pradesh
MP3042508-W149615,479.0,False,0.0,6.301029995663981,True,46,Uttar Pradesh
MP3042423-W149616,576.0,False,0.0,6.0,True,29,Mizoram
MP3042423-W149617,576.0,False,0.0,6.079181246047625,True,1,Mizoram
MP3042423-W149618,576.0,False,0.0,5.3979400086720375,True,40,Mizoram
MP3042423-W149619,576.0,False,0.0,5.3979400086720375,True,48,Mizoram
MP3042423-W149620,576.0,False,0.0,5.3979400086720375,True,48,Mizoram
MP3042423-W149621,576.0,False,0.0,5.3979400086720375,True,28,Mizoram
MP3042423-W149622,576.0,False,0.0,5.3979400086720375,True,29,Mizoram
MP3042423-W149623,576.0,False,0.0,5.3979400086720375,True,48,Mizoram
MP3042423-W149624,576.0,False,0.0,5.698970004336019,True,12,Mizoram
MP3042507-W149625,267.0,True,0.0,5.992585768412042,True,5,Uttar Pradesh
MP3042507-W149626,267.0,True,0.0,5.994967447265273,True,5,Uttar Pradesh
MP3017218-W149640,416.0,True,0.0,5.477121254719663,True,49,Gujarat
MP3017218-W149641,416.0,True,0.0,5.6020599913279625,True,17,Gujarat
MP3017218-W149642,163.0,True,0.0,5.602026332201307,True,6,Gujarat
MP3017218-W149643,575.0,False,0.0,5.698970004336019,True,6,Gujarat
MP3042375-W149647,442.0,True,0.0,5.698970004336019,True,13,Karnataka
MP3019014-W149648,491.0,True,0.0,5.176091259055681,True,47,Himachal Pradesh
MP3042375-W149649,442.0,True,0.0,5.698970004336019,True,28,Karnataka
MP3042375-W149650,235.0,True,0.0,5.697679972838861,True,13,Karnataka
MP3042534-W149652,575.0,False,0.0,6.301029995663981,True,29,West Bengal
MP3042561-W149653,575.0,False,0.0,5.698970004336019,True,11,Gujarat
MP3042570-W149654,268.0,True,0.0,6.1750520528973105,True,48,Bihar
MP3042570-W149655,268.0,True,0.0,6.174336353316999,True,48,Bihar
MP3022960-W149656,445.0,True,0.0,6.395324121100324,True,7,Goa
MP3019048-W149659,575.0,False,0.0,5.886490725172482,True,7,Kerala
MP3042570-W149660,575.0,False,0.0,5.724275869600789,False,28,Bihar
MP3042570-W149661,130.0,True,0.0,4.913835036963702,True,37,Bihar
MP3042570-W149662,94.0,True,0.0,4.912753303671323,True,37,Bihar
MP3042570-W149663,94.0,True,0.0,4.912997459308414,True,37,Bihar
MP3042570-W149664,94.0,True,0.0,4.913294507112781,True,37,Bihar
MP3042570-W149665,94.0,True,0.0,4.913389943631755,True,37,Bihar
MP3042343-W149666,575.0,False,0.0,6.041392685158225,True,12,Haryana
MP3042343-W149667,575.0,False,0.0,5.698970004336019,True,2,Haryana
MP3042375-W149669,235.0,True,0.0,5.698970004336019,True,13,Karnataka
MP3042375-W149671,231.0,True,0.0,5.698970004336019,True,13,Karnataka
MP3042375-W149672,442.0,True,0.0,5.698757147885796,True,49,Karnataka
MP3018405-W149673,302.0,True,0.0,5.350635608258955,True,37,Uttar Pradesh
MP3042561-W149675,275.0,True,0.0,5.477121254719663,True,39,Gujarat
MP3042561-W149676,340.0,True,0.0,5.301029995663981,True,11,Gujarat
MP3042561-W149677,255.0,True,0.0,5.3979400086720375,True,11,Gujarat
MP3042375-W149678,443.0,True,0.0,5.698760623931009,True,13,Karnataka
MP3042375-W149679,575.0,False,0.0,5.698970004336019,True,38,Karnataka
MP3042375-W149680,442.0,True,0.0,5.698970004336019,True,13,Karnataka
MP3042375-W149681,575.0,False,0.0,5.698970004336019,True,44,Karnataka
MP3043717-W149682,575.0,False,0.0,5.903089986991944,True,17,Karnataka
MP3043717-W149683,575.0,False,0.0,5.698970004336019,False,17,Karnataka
MP3043717-W149684,575.0,False,0.0,5.3979400086720375,True,7,Karnataka
MP3043717-W149686,575.0,False,0.0,6.0,False,9,Karnataka
MP3042561-W149687,217.0,True,0.0,5.3979400086720375,True,11,Gujarat
MP3042561-W149688,317.0,True,0.0,5.477121254719663,True,23,Gujarat
MP3042561-W149690,217.0,True,0.0,5.299820975686789,True,23,Gujarat
MP3042561-W149691,217.0,True,0.0,5.28937933481095,True,23,Gujarat
MP3018342-W149697,532.0,True,0.0,5.683812235741295,True,19,Andhra Pradesh
MP3018342-W149698,532.0,True,0.0,5.683812235741295,True,19,Andhra Pradesh
MP3018342-W149699,532.0,True,0.0,5.458228286211459,True,19,Andhra Pradesh
MP3018342-W149700,532.0,True,0.0,5.491106646068709,True,44,Andhra Pradesh
MP3018342-W149701,532.0,True,0.0,5.5417476875840705,True,44,Andhra Pradesh
MP3018342-W149702,532.0,True,0.0,5.543315442749759,True,44,Andhra Pradesh
MP3017413-W149704,575.0,False,0.0,6.544068044350276,True,49,Kerala
MP3017413-W149705,575.0,False,0.0,6.217483944213907,False,7,Kerala
MP3017417-W149707,575.0,False,0.0,6.176091259055681,True,13,Kerala
MP3019138-W149708,553.0,True,0.0,5.657192624514047,True,35,Rajasthan
MP3019236-W149712,575.0,False,0.0,5.567734312620076,True,13,West Bengal
MP3019236-W149713,575.0,False,0.0,5.993507210901489,True,13,West Bengal
MP3019236-W149714,575.0,False,0.0,5.543546578029586,True,13,West Bengal
MP3019236-W149715,575.0,False,0.0,5.5926385744381975,True,13,West Bengal
MP3019236-W149716,575.0,False,0.0,5.405953913130276,True,13,West Bengal
MP3019236-W149717,575.0,False,0.0,6.020914986512141,True,13,West Bengal
MP3019236-W149718,575.0,False,0.0,5.874768739946603,True,13,West Bengal
MP3019236-W149719,575.0,False,0.0,5.698232815581792,True,13,West Bengal
MP3019236-W149720,575.0,False,0.0,5.698846647185614,True,13,West Bengal
MP3019236-W149721,480.0,True,0.0,5.6971194471202855,True,5,West Bengal
MP3019236-W149722,480.0,True,0.0,5.901548767289773,True,28,West Bengal
MP3019236-W149724,483.0,True,0.0,6.300308902806454,True,28,West Bengal
MP3019236-W149726,483.0,True,0.0,5.395614661922327,True,5,West Bengal
MP3019236-W149727,483.0,True,0.0,5.4637959707916375,True,5,West Bengal
MP3018395-W149728,570.0,False,0.0,6.556302500767287,True,7,Tamil Nadu
MP3019236-W149729,480.0,True,0.0,5.776862380448749,True,28,West Bengal
MP3019236-W149730,311.0,True,0.0,5.6003923600825845,True,5,West Bengal
MP3018395-W149731,570.0,False,0.0,6.6020599913279625,True,9,Tamil Nadu
MP3018395-W149732,570.0,False,0.0,6.6020599913279625,True,9,Tamil Nadu
MP3019236-W149733,480.0,True,0.0,5.4765852942817315,True,5,West Bengal
MP3019236-W149734,483.0,True,0.0,5.898947755302938,True,2,West Bengal
MP3018422-W149738,317.0,True,0.0,5.698475495786851,True,13,West Bengal
MP3018422-W149739,575.0,False,0.0,5.544051913112795,True,13,West Bengal
MP3018422-W149740,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149741,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149742,575.0,False,0.0,5.3979400086720375,True,13,West Bengal
MP3018422-W149743,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149744,575.0,False,0.0,5.6020599913279625,True,13,West Bengal
MP3018422-W149745,317.0,True,0.0,5.230152478110236,True,27,West Bengal
MP3018422-W149746,575.0,False,0.0,5.301029995663981,True,15,West Bengal
MP3018422-W149747,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149748,575.0,False,0.0,5.6020599913279625,True,13,West Bengal
MP3018422-W149749,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149750,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149751,575.0,False,0.0,5.543431025766197,True,13,West Bengal
MP3018422-W149752,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149753,575.0,False,0.0,5.301029995663981,True,13,West Bengal
MP3018422-W149754,575.0,False,0.0,5.6020599913279625,True,13,West Bengal
MP3018422-W149755,575.0,False,0.0,5.6020599913279625,True,13,West Bengal
MP3018422-W149756,575.0,False,0.0,5.6020599913279625,True,13,West Bengal
MP3018422-W149757,575.0,False,0.0,5.845098040014257,True,13,West Bengal
MP3018422-W149758,575.0,False,0.0,5.6020599913279625,True,13,West Bengal
MP3018422-W149759,575.0,False,0.0,5.230448921378274,True,3,West Bengal
MP3017247-W149762,457.0,True,0.0,5.477121254719663,True,30,Kerala
MP3018999-W149763,574.0,False,0.0,5.469822015978163,True,7,Gujarat
MP3018999-W149765,574.0,False,0.0,5.469822015978163,True,7,Gujarat
MP3018999-W149768,574.0,False,0.0,5.469822015978163,True,7,Gujarat
MP3018999-W149771,574.0,False,0.0,5.469822015978163,True,7,Gujarat
MP3018999-W149772,574.0,False,0.0,5.469822015978163,True,7,Gujarat
MP3018999-W149773,574.0,False,0.0,5.469822015978163,True,7,Gujarat
MP3018999-W149774,219.0,True,0.0,5.698839696444287,True,45,Gujarat
MP3017378-W149775,63.0,True,0.0,5.698970004336019,True,45,Arunachal Pradesh
MP3044300-W149777,477.0,True,0.0,5.698970004336019,True,19,Telangana
MP3044300-W149778,477.0,True,0.0,5.698970004336019,True,19,Telangana
MP3044300-W149779,574.0,False,0.0,5.698970004336019,True,19,Telangana
MP3044300-W149780,477.0,True,0.0,5.696607979448067,True,5,Telangana
MP3044300-W149781,542.0,True,0.0,5.697331363816715,True,13,Telangana
MP3044300-W149782,542.0,True,0.0,5.6983415600403795,True,5,Telangana
MP3018999-W149783,86.0,True,0.0,5.698970004336019,True,6,Gujarat
MP3018999-W149784,345.0,True,0.0,5.413718765061079,True,45,Gujarat
MP3017366-W149785,574.0,False,0.0,5.628388930050312,True,13,Odisha
MP3017346-W149786,574.0,False,0.0,6.0,True,42,Uttarakhand
MP3042537-W149787,574.0,False,0.0,6.645623452404158,True,13,West Bengal
MP3019122-W149788,574.0,False,0.0,6.204119982655925,True,13,Puducherry
MP3019172-W149790,574.0,False,0.0,5.6020599913279625,True,9,Telangana
MP3042537-W149793,574.0,False,0.0,5.740305832676813,True,29,West Bengal
MP3042537-W149794,574.0,False,0.0,5.740362689494244,True,23,West Bengal
MP3019122-W149796,574.0,False,0.0,6.474216264076255,False,13,Puducherry
MP3042537-W149797,574.0,False,0.0,5.740362689494244,True,23,West Bengal
MP3042300-W149798,574.0,False,0.0,5.3979400086720375,True,12,Assam
MP3043338-W149799,574.0,False,0.0,5.902981399797503,True,48,Bihar
MP3042537-W149801,574.0,False,0.0,5.653212513775344,True,13,West Bengal
MP3042537-W149803,574.0,False,0.0,5.653212513775344,True,13,West Bengal
MP3043338-W149804,574.0,False,0.0,5.697229342759718,False,27,Bihar
MP3043338-W149805,574.0,False,0.0,5.697229342759718,False,33,Bihar
MP3022960-W149806,574.0,False,0.0,6.418419297297947,False,7,Goa
MP3042537-W149807,574.0,False,0.0,5.698970004336019,True,25,West Bengal
MP3019172-W149808,574.0,False,0.0,5.694605198933568,True,44,Telangana
MP3043338-W149809,574.0,False,0.0,5.697229342759718,False,33,Bihar
MP3042537-W149810,574.0,False,0.0,7.0,True,9,West Bengal
MP3043394-W149811,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149812,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149813,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149814,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3042537-W149815,574.0,False,0.0,5.698970004336019,True,12,West Bengal
MP3043394-W149816,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149817,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149818,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149819,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3019122-W149820,373.0,True,0.0,5.927310296882601,True,22,Puducherry
MP3043394-W149821,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3042537-W149822,574.0,False,0.0,5.3979400086720375,True,29,West Bengal
MP3043394-W149823,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149824,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3042503-W149825,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149826,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149827,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149828,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149829,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149830,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149831,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149832,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149833,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149834,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149835,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149836,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149837,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149838,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149839,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149840,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149841,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149842,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149843,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149844,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149845,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149846,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149847,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149848,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149849,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149850,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149851,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149852,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3042503-W149853,574.0,False,0.0,5.428944290035575,True,33,Uttar Pradesh
MP3043394-W149854,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3042537-W149855,574.0,False,0.0,5.3979400086720375,True,49,West Bengal
MP3043394-W149856,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149857,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3019122-W149858,574.0,False,0.0,6.645422269349092,True,13,Puducherry
MP3043394-W149859,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149860,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149861,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149862,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149863,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149864,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149865,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149866,281.0,True,0.0,5.300621566859366,True,3,Telangana
MP3043394-W149867,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149868,280.0,True,0.0,5.300621566859366,True,3,Telangana
MP3043394-W149869,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149870,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149871,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149872,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149873,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149874,280.0,True,0.0,5.300621566859366,True,3,Telangana
MP3043394-W149875,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3019122-W149877,574.0,False,0.0,6.301029995663981,False,49,Puducherry
MP3043394-W149878,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3042375-W149879,574.0,False,0.0,5.698970004336019,False,35,Karnataka
MP3042375-W149881,574.0,False,0.0,5.698970004336019,False,44,Karnataka
MP3042375-W149882,441.0,True,0.0,5.698970004336019,True,38,Karnataka
MP3043394-W149883,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149885,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149886,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149887,281.0,True,0.0,4.958726295230248,True,3,Telangana
MP3043394-W149888,282.0,True,0.0,4.958726295230248,True,3,Telangana
MP3019122-W149889,574.0,False,0.0,6.176091259055681,True,49,Puducherry
MP3019122-W149890,574.0,False,0.0,6.301029995663981,False,49,Puducherry
MP3043394-W149891,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149892,281.0,True,0.0,4.999591571195385,True,3,Telangana
MP3042503-W149893,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149894,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149895,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149896,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149897,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149898,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149899,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149900,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149901,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149902,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149903,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149904,574.0,False,0.0,5.431363764158987,True,27,Uttar Pradesh
MP3042503-W149905,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149906,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149907,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149908,574.0,False,0.0,5.431363764158987,True,27,Uttar Pradesh
MP3042503-W149909,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149910,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149911,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149912,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149913,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149914,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149915,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149916,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149917,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149918,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149919,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149920,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149921,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149922,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149923,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149924,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149925,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149926,574.0,False,0.0,5.431363764158987,True,27,Uttar Pradesh
MP3042503-W149927,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149928,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149929,574.0,False,0.0,5.431363764158987,True,33,Uttar Pradesh
MP3042503-W149930,574.0,False,0.0,5.431363764158987,True,27,Uttar Pradesh
MP3042375-W149931,574.0,False,0.0,5.698970004336019,True,35,Karnataka
MP3042375-W149932,230.0,True,0.0,5.698970004336019,True,38,Karnataka
MP3043394-W149934,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3019122-W149935,574.0,False,0.0,6.301029995663981,True,3,Puducherry
MP3043394-W149936,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3019122-W149937,574.0,False,0.0,6.477121254719663,True,13,Puducherry
MP3043394-W149938,280.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149939,282.0,True,0.0,4.999591571195385,True,3,Telangana
MP3019122-W149940,574.0,False,0.0,6.301029995663981,False,13,Puducherry
MP3043394-W149941,574.0,False,0.0,5.0,True,3,Telangana
MP3043394-W149942,574.0,False,0.0,5.0,True,3,Telangana
MP3043394-W149943,574.0,False,0.0,5.0,True,3,Telangana
MP3043394-W149944,574.0,False,0.0,5.0,True,3,Telangana
MP3043394-W149945,574.0,False,0.0,5.0,True,3,Telangana
MP3043394-W149946,538.0,True,0.0,4.999591571195385,True,3,Telangana
MP3043394-W149947,574.0,False,0.0,5.0,True,3,Telangana
MP3043394-W149949,574.0,False,0.0,4.698970004336019,True,3,Telangana
MP3042375-W149951,441.0,True,0.0,5.6020599913279625,True,44,Karnataka
MP3042375-W149952,441.0,True,0.0,5.6020599913279625,True,13,Karnataka
MP3042375-W149953,574.0,False,0.0,5.6020599913279625,False,13,Karnataka
MP3044066-W149954,322.0,True,0.0,5.698565053142302,True,5,Karnataka
MP3044066-W149955,322.0,True,0.0,5.698565053142302,True,5,Karnataka
MP3044066-W149956,322.0,True,0.0,5.698565053142302,True,5,Karnataka
MP3044066-W149957,399.0,True,0.0,5.698659807322423,True,19,Karnataka
MP3044066-W149959,568.0,False,0.0,5.698970004336019,True,19,Karnataka
MP3042375-W149960,442.0,True,0.0,5.5993425957818035,True,13,Karnataka
MP3042375-W149961,574.0,False,0.0,5.6020599913279625,True,13,Karnataka
MP3042375-W149962,574.0,False,0.0,5.6020599913279625,False,45,Karnataka
MP3042375-W149964,574.0,False,0.0,5.6020599913279625,True,13,Karnataka
MP3042375-W149965,574.0,False,0.0,5.6020599913279625,False,13,Karnataka
MP3019258-W149966,224.0,True,0.0,5.457200412793768,True,24,Punjab
